Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1772132431803,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,5.170158386230469,0.096221923828125,8.918449401855469,0.09752655029296875,2.0648956298828125,1.2214736938476563,0.23453521728515625,0.15895843505859375,0.1246185302734375,0.09557342529296875,4.4441070556640625,3.3740921020507813,3.652069091796875,0.0892791748046875,48.93248748779297,0.08538055419921875,75.59451293945313,0.08697509765625,0.16495513916015625,0.08072662353515625,0,8151,341,9375,47,0,164671.41522216797,91123.31451416016,623.6007080078125,34053414912,2147483648,9628618752,0
200,1772132432003,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,9.262863159179688,4.256927490234375,39.51785659790039,0.020111083984375,2.2131729125976563,0.6345291137695313,0.34186553955078125,0.19541168212890625,0.04570770263671875,0.0670166015625,3.6743927001953125,1.9070816040039063,11.290153503417969,0.0354766845703125,47.917694091796875,0.02655029296875,91.82406616210938,0.0225067138671875,3.9908599853515625,0.02025604248046875,0,8151,341,8763,47,0,164678.3511352539,91128.27825927734,623.601318359375,34053414912,2147483648,9664548864,0
200,1772132432204,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,24.658653259277344,0.9155349731445313,21.764358520507813,0.08000946044921875,1.9591827392578125,1.2246932983398438,0.5094833374023438,0.47522735595703125,0.12001800537109375,0.14069366455078125,2.3511505126953125,1.0939865112304688,16.07904815673828,0.08605194091796875,47.56449508666992,0.0694732666015625,88.59597778320313,0.07906341552734375,14.943061828613281,0.0788116455078125,0,8151,341,8763,47,0,164686.0076904297,91134.13903808594,623.6014404296875,34053414912,2147483648,9690791936,0
199,1772132432404,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,4.94354248046875,0.01427459716796875,23.922760009765625,0.001800537109375,1.7175750732421875,0.7753829956054688,0.5195159912109375,0.1897735595703125,0.20679473876953125,0.04557037353515625,2.9118499755859375,1.24603271484375,1.8008346557617188,0.00274658203125,50.08949661254883,0.00354766845703125,74.63275146484375,0.00583648681640625,2.873016357421875,0.00189971923828125,0,8151,341,9088,47,0,164691.86602783203,91138.72180175781,623.6014404296875,34053414912,2147483648,9692008448,0
200,1772132432604,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,34.25701904296875,0,50.78723907470703,0,21.443504333496094,13.497566223144531,17.256484985351563,13.964790344238281,10.19403076171875,3.0983505249023438,20.488075256347656,20.604232788085938,39.13653564453125,0,83.9737777709961,0.31938934326171875,79.18303680419922,0,28.871315002441406,0.08483123779296875,0,8151,341,9088,47,0,164700.74157714844,91145.33630371094,623.6109008789063,34053414912,2147483648,9734197248,0
200,1772132432805,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,56.484012603759766,0.1170806884765625,64.74781036376953,0.13161468505859375,35.984275817871094,35.771995544433594,33.54817199707031,31.984710693359375,22.080833435058594,31.769287109375,77.70364379882813,47.4599609375,67.12776184082031,0.39803314208984375,78.87406921386719,12.685417175292969,87.59883117675781,0.6377334594726563,58.557491302490234,0.18425750732421875,0,8151,341,9088,47,0,164714.2315673828,91156.60009765625,623.6666870117188,34053414912,2147483648,8555876352,0
200,1772132433005,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,28.349815368652344,0.680419921875,26.30706024169922,0.7182159423828125,61.10723114013672,9.652442932128906,25.53314208984375,10.584983825683594,16.948974609375,13.070350646972656,66.12918090820313,55.952392578125,28.43688201904297,0.822540283203125,63.269317626953125,0.7139816284179688,63.818790435791016,0.7265472412109375,20.939895629882813,0.7125320434570313,0,8151,341,8441,48,0,164722.48120117188,91163.05444335938,623.738525390625,34053414912,2147483648,8163815424,0
200,1772132433205,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,24.39337921142578,0.02500152587890625,8.605201721191406,0.038482666015625,2.3476409912109375,1.6513214111328125,0.6762619018554688,0.5983047485351563,0.98309326171875,5.010002136230469,3.1707763671875,52.24016189575195,18.983657836914063,0.0416717529296875,56.384857177734375,0.07830810546875,52.90708923339844,0.019012451171875,11.949020385742188,0.01667022705078125,0,8151,341,8441,48,0,164728.42987060547,91167.12817382813,623.7421875,34053414912,2147483648,8062681088,0
200,1772132433406,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,30.417282104492188,0.051788330078125,30.941909790039063,0.04814910888671875,1.7492752075195313,0.5404739379882813,0.4962158203125,0.42519378662109375,0.1603851318359375,0.27068328857421875,3.0942840576171875,2.167144775390625,2.4808883666992188,0.04441070556640625,45.10724639892578,0.1631317138671875,79.02108001708984,0.0810394287109375,2.2023773193359375,0.04405975341796875,0,8151,341,8441,48,0,164735.90209960938,91172.77612304688,623.7431640625,34053414912,2147483648,8087629824,0
200,1772132433606,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,19.53626251220703,0.0808563232421875,12.463577270507813,0.08550262451171875,5.202018737792969,2.2275390625,0.6360855102539063,0.5370101928710938,0.6482086181640625,1.8381729125976563,6.537574768066406,3.5406875610351563,31.429542541503906,0.07302093505859375,38.20325469970703,0.0682830810546875,60.2174186706543,0.0674285888671875,4.052085876464844,0.08185577392578125,0,8151,341,8362,48,0,164742.2446899414,91177.50646972656,623.7431640625,34053414912,2147483648,8124788736,0
200,1772132433807,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,41.15757751464844,0.0535736083984375,25.64824676513672,0.068450927734375,2.5582962036132813,1.2992706298828125,0.3040008544921875,0.173492431640625,0.14038848876953125,0.06879425048828125,2.26043701171875,1.84844970703125,1.3579330444335938,0.0512237548828125,45.43341827392578,0.06250762939453125,59.11381912231445,0.0609130859375,0.2630615234375,0.05147552490234375,0,8151,341,8362,48,0,164748.92150878906,91182.41918945313,623.7431640625,34053414912,2147483648,8148000768,0
200,1772132434007,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,2.0554733276367188,0.0592193603515625,32.39678192138672,0.0680999755859375,3.2415924072265625,0.3621368408203125,0.1579742431640625,0.05916595458984375,0.059112548828125,0.0590667724609375,4.1209869384765625,1.3887252807617188,0.8955764770507813,0.059112548828125,39.68831253051758,0.059112548828125,86.15518951416016,0.05951690673828125,0.112091064453125,0.05936431884765625,0,8151,341,8708,48,0,164756.04443359375,91187.78662109375,623.7431640625,34053414912,2147483648,8177954816,0
200,1772132434207,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,0.2441864013671875,0,2.540618896484375,0,0.5853424072265625,0.9742965698242188,2.352813720703125,0.15760040283203125,0.057373046875,0.0474395751953125,1.1852188110351563,2.9436492919921875,1.050445556640625,0,22.893768310546875,0,46.38566207885742,0,0,0,0,8151,341,8708,48,0,164759.23248291016,91189.57409667969,623.7431640625,34053414912,2147483648,8179048448,0
199,1772132434408,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,0,0,0.2934722900390625,0,0,0,0,0,0,0,7.922737121582031,5.211219787597656,0,0,13.711685180664063,0,37.659019470214844,0,0,0,0,8151,341,8415,48,0,164762.8524169922,91191.69555664063,623.7431640625,34053414912,2147483648,8180391936,0
200,1772132434608,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,16.50432586669922,0,3.1966400146484375,0,0.32688140869140625,0.1581268310546875,2.8453826904296875,2.0080108642578125,0,0,2.23248291015625,0.302398681640625,16.92359161376953,0,30.367889404296875,0,27.097808837890625,0,0.17545318603515625,0,0,8151,341,8415,48,0,164766.2642211914,91193.40936279297,623.7431640625,34053414912,2147483648,8155500544,0
199,1772132434809,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,2.0372161865234375,0.0759124755859375,1.9250411987304688,0.074920654296875,2.007781982421875,1.243011474609375,0.3508758544921875,0.212249755859375,0.08692169189453125,0.2785491943359375,2.22003173828125,0.6861114501953125,0.12677001953125,0.0756683349609375,9.429046630859375,0.08467864990234375,29.29871368408203,0.0753173828125,0.18161773681640625,0.0751190185546875,0,8151,341,8415,48,0,164768.94854736328,91194.53540039063,623.7431640625,34053414912,2147483648,8156266496,0
200,1772132435009,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,0.8975448608398438,0.34925079345703125,1.6868820190429688,0.32515716552734375,0.9039764404296875,0.494964599609375,0.35553741455078125,0.3250579833984375,0.3250579833984375,0.43370819091796875,0.8199234008789063,0.5701446533203125,0.4236297607421875,0.3285980224609375,20.05535125732422,0.36186981201171875,58.13631057739258,0.33054351806640625,0.37873077392578125,0.35054779052734375,0,8151,341,8579,48,0,164772.86309814453,91196.72747802734,623.7431640625,34053414912,2147483648,8168042496,0
199,1772132435210,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,0.31494903564453125,0,0.8869400024414063,0,0.18582916259765625,0,0,0,0.2977447509765625,0,1.1380462646484375,0.132415771484375,0.6160812377929688,0,17.019264221191406,0,37.869869232177734,0,0,0,0,8151,341,8579,48,0,164776.50860595703,91198.7035522461,623.7431640625,34053414912,2147483648,8167243776,0
200,1772132435410,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,4.593894958496094,0.42449188232421875,13.101516723632813,0.42110443115234375,3.3303451538085938,0.7413253784179688,0.6273880004882813,0.42134857177734375,0.42144775390625,0.5022201538085938,4.3142242431640625,6.57781982421875,0.6818618774414063,0.424591064453125,34.97521209716797,0.42474365234375,63.927406311035156,0.42484283447265625,0.496978759765625,0.42488861083984375,0,8151,341,8458,48,0,164780.71307373047,91201.29870605469,623.7431640625,34053414912,2147483648,8179146752,0
199,1772132435611,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,10.94952392578125,0.046783447265625,12.89385986328125,0.0452880859375,0.6580734252929688,0.35646820068359375,0.20609283447265625,0.1388092041015625,0.04189300537109375,0.03351593017578125,3.7733154296875,2.7178802490234375,0.0847930908203125,0.04035186767578125,55.84873580932617,0.032867431640625,76.33467102050781,0.02419281005859375,0.07042694091796875,0.03665924072265625,0,8151,341,8458,48,0,164786.97888183594,91205.7308959961,623.7431640625,34053414912,2147483648,8188088320,0
200,1772132435811,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,0.81500244140625,0.040924072265625,14.4984130859375,0.046966552734375,0.6793441772460938,0.5003585815429688,0.10182952880859375,7.983612060546875,0.09928131103515625,0.0543670654296875,0.61993408203125,0.5760574340820313,0.16933441162109375,0.040771484375,30.867218017578125,0.04882049560546875,99.6666259765625,0.03862762451171875,0.03852081298828125,0.03847503662109375,0,8151,341,8458,48,0,164792.9923095703,91209.86730957031,623.7431640625,34053414912,2147483648,8182951936,0
79,1772132436011,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,2600,2600,2600,2600,2600,2600,0.5996856689453125,0.03731536865234375,10.518844604492188,0.187591552734375,0.590606689453125,0.873931884765625,0.7058029174804688,3.197296142578125,0.1685791015625,0.06285858154296875,2.087921142578125,0.8207550048828125,1.0779876708984375,0.044952392578125,38.38896942138672,0.077880859375,84.63532257080078,0.057769775390625,0.10077667236328125,0.038116455078125,0,8151,341,9077,48,0,164798.4571533203,91213.59112548828,623.7431640625,34053414912,2147483648,8130240512,0
