Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1772132568841,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.222686767578125,0.147796630859375,2.0011444091796875,0.146942138671875,0.3106536865234375,0.200286865234375,1.830047607421875,1.2199172973632813,1.6197891235351563,1.1601409912109375,0.46244049072265625,0.39627838134765625,6.966178894042969,0.15667724609375,37.35476303100586,0.16884613037109375,79.62322235107422,0.15118408203125,5.077751159667969,0.1470947265625,0,8151,341,8540,45,0,165514.0892944336,91476.78210449219,623.75146484375,34053414912,2147483648,8021610496,0
200,1772132569041,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0,0,2.4069366455078125,0,0.15326690673828125,0.0067901611328125,5.125114440917969,1.0184707641601563,3.5258636474609375,1.7745895385742188,0.1864166259765625,0.22760772705078125,22.09485626220703,0.00743865966796875,64.8901138305664,0,71.34123992919922,0,2.2692947387695313,0,0,8151,341,8273,45,0,165520.89697265625,91481.93176269531,623.75146484375,34053414912,2147483648,8052707328,0
200,1772132569242,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.1584320068359375,0.093536376953125,6.345375061035156,0.093780517578125,0.37348175048828125,0.1334381103515625,1.5028152465820313,1.9042816162109375,1.1207962036132813,0.7373886108398438,0.147705078125,0.099517822265625,21.17401885986328,0.0882415771484375,76.02394104003906,0.07328033447265625,73.49455261230469,0.08086395263671875,17.43683624267578,0.09283447265625,0,8151,341,8273,45,0,165527.42315673828,91486.69226074219,623.75146484375,34053414912,2147483648,8056573952,0
200,1772132569442,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,1.6341171264648438,0.02227020263671875,2.9438400268554688,0.02167510986328125,0.04199981689453125,0.388214111328125,2.3562240600585938,4.6989593505859375,1.9560699462890625,0.7138595581054688,1.2052536010742188,0.2294158935546875,17.44915771484375,0.030609130859375,41.62156295776367,0.02207183837890625,84.93392944335938,0.02426910400390625,2.1714019775390625,0.02172088623046875,0,8151,341,7911,45,0,165533.46075439453,91491.16522216797,623.75146484375,34053414912,2147483648,8012902400,0
199,1772132569642,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,19.071937561035156,0,13.324371337890625,0,0.32990264892578125,0,17.88237762451172,13.605033874511719,16.503089904785156,2.7690582275390625,0.8897781372070313,0.30438232421875,24.39886474609375,0,48.51866149902344,0,76.32536315917969,0,9.884124755859375,0,0,8151,341,7911,45,0,165540.40216064453,91496.3110961914,623.75146484375,34053414912,2147483648,8049893376,0
200,1772132569842,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.13692474365234375,0.111846923828125,0.332855224609375,0.1132965087890625,0.1281890869140625,0.128082275390625,1.70318603515625,0.6024627685546875,1.0580062866210938,0.5485153198242188,0.28759765625,1.4904251098632813,22.97156524658203,0.12064361572265625,52.63013458251953,0.12378692626953125,88.44307708740234,0.11444854736328125,0.42761993408203125,0.110198974609375,0,8151,341,7911,45,0,165547.25610351563,91501.3999633789,623.75146484375,34053414912,2147483648,8062226432,0
199,1772132570043,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0,0,0.3277435302734375,0,0,0,0.857635498046875,0.43657684326171875,0.60516357421875,0.11785888671875,0.0603485107421875,0.00359344482421875,8.140266418457031,0,33.54168701171875,0,87.8855209350586,0,0.4387664794921875,0,0,8151,341,7912,45,0,165552.56573486328,91505.13690185547,623.75146484375,34053414912,2147483648,8075628544,0
200,1772132570243,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,1.5284042358398438,0.1458892822265625,0.7284393310546875,0.149139404296875,0.154083251953125,0.1540374755859375,3.0537109375,1.8310775756835938,2.50714111328125,1.01641845703125,0.2184600830078125,1.6897354125976563,15.454765319824219,0.141143798828125,51.870059967041016,0.13434600830078125,84.0277099609375,0.13979339599609375,15.964447021484375,0.152587890625,0,8151,341,7912,45,0,165559.701171875,91510.52941894531,623.75146484375,34053414912,2147483648,8105668608,0
200,1772132570443,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.0992584228515625,0.062713623046875,0.1201324462890625,0.0638580322265625,0.07180023193359375,0.5600204467773438,1.7736892700195313,0.9385452270507813,5.697135925292969,0.20217132568359375,0.20326995849609375,0.11713409423828125,18.245010375976563,0.0740966796875,71.44291687011719,0.07199859619140625,56.1767692565918,0.07415008544921875,18.359451293945313,0.08058929443359375,0,8151,341,8035,45,0,165567.21221923828,91516.28112792969,623.75146484375,34053414912,2147483648,8129523712,0
200,1772132570643,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.0306396484375,0.030487060546875,2.0133056640625,0.03003692626953125,0.2296295166015625,0.4066162109375,4.871620178222656,1.9163055419921875,2.988494873046875,0.8120269775390625,0.3650970458984375,0.492034912109375,14.053169250488281,0.03922271728515625,68.55597686767578,0.03757476806640625,51.33113479614258,0.04126739501953125,0.46953582763671875,0.03018951416015625,0,8151,341,8035,45,0,165573.1944580078,91520.68615722656,623.75146484375,34053414912,2147483648,8158257152,0
200,1772132570844,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.414520263671875,0.0631561279296875,4.797264099121094,0.0608062744140625,0.2477264404296875,0.0841217041015625,2.66729736328125,0.8751678466796875,2.6317062377929688,5.8099822998046875,0.7335357666015625,2.4460372924804688,23.476661682128906,0.0630035400390625,51.99941635131836,0.05736541748046875,49.44763946533203,0.06729888916015625,15.360130310058594,0.06250762939453125,0,8151,341,8035,45,0,165578.2791748047,91524.04229736328,623.75146484375,34053414912,2147483648,8126713856,0
200,1772132571045,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0,0,0.171142578125,0,0,0,5.0425262451171875,0,1.7709197998046875,0,0,0,7.868408203125,0,64.75147247314453,0,61.31341552734375,0,5.2071380615234375,0,0,8151,341,8295,45,0,165584.00982666016,91528.14343261719,623.75146484375,34053414912,2147483648,8127389696,0
200,1772132571245,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.3564605712890625,0.2235565185546875,0.44780731201171875,0.2228546142578125,0.27802276611328125,0.244140625,0.9061355590820313,3.1836013793945313,1.0245895385742188,0.488922119140625,0.38462066650390625,0.25814056396484375,1.3764190673828125,0.22345733642578125,11.221336364746094,0.23760986328125,28.620590209960938,0.2352142333984375,0.49610137939453125,0.2228546142578125,0,8151,341,8295,45,0,165586.38348388672,91528.9780883789,623.75146484375,34053414912,2147483648,8127897600,0
200,1772132571446,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.5234451293945313,0,0.8356246948242188,0,0,0,0.5649871826171875,0.23453521728515625,0.9418792724609375,0.04738616943359375,0.042144775390625,0,1.1273269653320313,0,36.18302536010742,0,22.73919677734375,0,0.7897872924804688,0,0,8151,341,7837,45,0,165589.35919189453,91530.31335449219,623.75146484375,34053414912,2147483648,8129028096,0
200,1772132571647,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.4738006591796875,0.41544342041015625,0.539459228515625,0.41196441650390625,0.47260284423828125,0.4734039306640625,1.1970748901367188,1.1106796264648438,1.688568115234375,1.275604248046875,0.7496185302734375,0.6398162841796875,2.2883224487304688,0.41534423828125,19.813255310058594,0.41748046875,28.72362518310547,0.41211700439453125,0.6480712890625,0.41201019287109375,0,8151,341,7837,45,0,165591.67138671875,91531.05627441406,623.75146484375,34053414912,2147483648,8146833408,0
200,1772132571847,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,2.27117919921875,0,1.509979248046875,0,0,0,0.623016357421875,1.5077285766601563,0.6379852294921875,0.31879425048828125,0.2111968994140625,1.557037353515625,5.929618835449219,0,32.084808349609375,0,31.04254150390625,0,2.178558349609375,0,0,8151,341,8389,45,0,165595.4366455078,91533.13049316406,623.75146484375,34053414912,2147483648,8146825216,0
200,1772132572047,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.49250030517578125,0.34079742431640625,1.8810195922851563,0.35321807861328125,0.36248779296875,0.37774658203125,3.8502120971679688,0.9409103393554688,1.0728073120117188,0.6457443237304688,0.4935455322265625,0.46018218994140625,7.684112548828125,0.300750732421875,67.36592102050781,0.3014984130859375,41.972721099853516,0.33880615234375,2.864166259765625,0.651275634765625,0,8151,341,8389,45,0,165600.90783691406,91536.6806640625,623.75146484375,34053414912,2147483648,8149446656,0
199,1772132572248,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.330108642578125,0.09745025634765625,0.7544174194335938,0.09984588623046875,0.23610687255859375,0.0923004150390625,3.5446090698242188,1.7391357421875,5.4805450439453125,0.566558837890625,0.39418792724609375,0.18405914306640625,9.209312438964844,0.11907958984375,63.5671272277832,0.0941009521484375,53.92631149291992,0.09984588623046875,1.4796600341796875,0.099945068359375,0,8151,341,8389,45,0,165606.96533203125,91541.17614746094,623.75146484375,34053414912,2147483648,8159408128,0
200,1772132572448,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.07762908935546875,0,0.07923126220703125,0,0,0,0.5919876098632813,0.48691558837890625,13.77947998046875,0.1661529541015625,1.1501846313476563,0,13.978874206542969,0.0009002685546875,59.224796295166016,0,70.42274475097656,0,0.14955902099609375,0,0,8151,341,8386,45,0,165612.2787475586,91544.62432861328,623.75146484375,34053414912,2147483648,8158134272,0
200,1772132572648,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.06247711181640625,0.0623779296875,0.24822235107421875,0.06192779541015625,0.08426666259765625,0.084320068359375,1.8733444213867188,0.4361114501953125,8.375030517578125,0.43003082275390625,0.155029296875,0.1256103515625,18.221946716308594,0.08362579345703125,86.3114013671875,0.06153106689453125,48.670921325683594,0.0759429931640625,0.1140899658203125,0.061981201171875,0,8151,341,8386,45,0,165618.20880126953,91548.71472167969,623.75146484375,34053414912,2147483648,8154591232,0
88,1772132572849,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,1496,2600,2600,1496,2600,1496,2600,0.0550384521484375,0,0.9112014770507813,0,0.00858306884765625,0.0155181884765625,0.6056747436523438,0.3825225830078125,0.6656036376953125,0.133331298828125,0.710906982421875,1.417724609375,5.655181884765625,0.02999114990234375,58.48306655883789,0.025299072265625,31.493911743164063,0.0511474609375,0.1413116455078125,0.0032958984375,0,8151,341,8386,45,0,165622.71130371094,91551.65808105469,623.75146484375,34053414912,2147483648,7712272384,0
