Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1772138245529,64395.96627807617,5275,0,0.28749999999999987,637676.1425170898,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,8.89544677734375,35.08478546142578,0.07924652099609375,4.590583801269531,2.4299850463867188,8.522720336914063,0.40118408203125,4.003410339355469,1.1511001586914063,1.4751434326171875,1.876129150390625,0,25.343490600585938,2.18133544921875,0.27034759521484375,0,0,0,0,39.36650466918945,12.557937622070313,0.10268402099609375,0.11611175537109375,49.522151947021484,0,0,0.0765380859375,0.2872772216796875,0,0,0,0,8188,240,19088,42,0,33514618880,35903139840,11436056576,0
200,1772138245729,64397.29769897461,5250,0,0.31874999999999987,637684.8881072998,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,5.9795379638671875,61.37013626098633,0.42104339599609375,7.460113525390625,2.4920272827148438,8.730094909667969,0.95867919921875,2.0278472900390625,0.622406005859375,2.4734039306640625,1.1886978149414063,0.029510498046875,4.5416412353515625,0.07279205322265625,0,0.038543701171875,0.06175994873046875,0.07828521728515625,0.06560516357421875,40.551509857177734,10.011756896972656,0.6437301635742188,0.21459197998046875,61.70710372924805,0.058013916015625,0.2977752685546875,0.7703933715820313,0.2570343017578125,0.411407470703125,0.31005859375,0.12397003173828125,0.5162124633789063,8188,240,19165,42,0,33514618880,35903139840,11449745408,0
200,1772138245930,62371.32556152344,5000,0,0.3812500000000001,637693.9537963867,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,25.417953491210938,15.653327941894531,5.244964599609375,6.652069091796875,5.19439697265625,10.02294921875,2.9919357299804688,6.555366516113281,0.8195114135742188,0.8936996459960938,1.3941574096679688,0.6717910766601563,47.264896392822266,0.7292861938476563,0.40659332275390625,0.6355209350585938,1.0974197387695313,0.5413131713867188,1.0594024658203125,10.227363586425781,8.105667114257813,1.0980148315429688,0.859771728515625,51.020694732666016,1.1650238037109375,1.1787796020507813,2.0418853759765625,4.138923645019531,2.308135986328125,1.719940185546875,0.9751052856445313,2.1994247436523438,8188,240,19165,42,0,33514618880,35903139840,11440009216,0
199,1772138246130,64400.131271362305,5150,0,0.34375,637703.2533569336,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,1.17913818359375,91.24919891357422,2.30877685546875,6.965171813964844,4.731842041015625,8.17010498046875,2.2568206787109375,2.5559234619140625,0.11394500732421875,0.6791915893554688,0.8702392578125,0.4315948486328125,16.492507934570313,1.48358154296875,0,0,0,0.11495208740234375,0.05300140380859375,22.992538452148438,13.767593383789063,1.0386886596679688,0.06459808349609375,26.76569366455078,0.2870941162109375,0.2803955078125,0.9563369750976563,2.9195175170898438,0.8864364624023438,1.1697845458984375,0.3598480224609375,1.3258819580078125,8188,240,19193,42,0,33514618880,35903139840,11457511424,0
199,1772138246331,64400.845306396484,5125,0,0.34375,637712.020324707,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,0.5185012817382813,99.9965591430664,1.2001419067382813,4.413536071777344,2.107666015625,3.5009231567382813,0.342742919921875,1.21978759765625,0.7779006958007813,0.5015411376953125,2.3839187622070313,0.5774993896484375,5.8058929443359375,3.7193756103515625,0.8401947021484375,0.29306793212890625,0.35211944580078125,0.41815185546875,0.113861083984375,43.51388931274414,15.054901123046875,0.113067626953125,0.5759048461914063,23.50780487060547,0.11346435546875,0.138153076171875,0.1901702880859375,0.623138427734375,0.2590484619140625,0.5030364990234375,0.10578155517578125,0.1457366943359375,8188,240,19193,42,0,33514618880,35903139840,11479351296,0
200,1772138246531,62376.53462219238,5150,0,0.32499999999999996,637720.9998016357,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,1.892730712890625,73.83184814453125,0.7205810546875,5.404731750488281,1.1858673095703125,7.079505920410156,0.29778289794921875,1.6750717163085938,0.4758453369140625,0.5717849731445313,3.0120315551757813,0.5858001708984375,14.497024536132813,3.7931137084960938,0.101043701171875,0.0740203857421875,0.03623199462890625,0.07071685791015625,0.0339813232421875,37.276588439941406,16.2781982421875,0.1686553955078125,0.555419921875,53.60078430175781,0.0316314697265625,0.04033660888671875,0.39437103271484375,0.5375518798828125,0.0776214599609375,0.0726165771484375,0.0270233154296875,0.046844482421875,8188,240,19193,42,0,33514618880,35903139840,11491532800,0
200,1772138246731,64403.45570373535,5175,0,0.3374999999999999,637729.8447113037,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2.30572509765625,61.205238342285156,0.30110931396484375,3.7881927490234375,1.55804443359375,4.3774261474609375,0.694976806640625,1.0253143310546875,0.2028045654296875,0.1091461181640625,3.6131134033203125,0.7564163208007813,18.456336975097656,3.8424911499023438,0.042510986328125,0.9111709594726563,0.29526519775390625,0,0,43.32404327392578,15.355880737304688,0.07712554931640625,0.391021728515625,52.27510452270508,0.45265960693359375,0.45555877685546875,0.00174713134765625,0.0733795166015625,0,0,0,0,8188,240,19220,42,0,33514618880,35903139840,11491573760,0
200,1772138246931,64404.79605102539,5250,0,0.30000000000000004,637739.042175293,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,13.778915405273438,47.502445220947266,1.6300277709960938,6.1096038818359375,6.975090026855469,8.982643127441406,1.455169677734375,1.6529159545898438,1.1654129028320313,3.2330169677734375,3.483978271484375,1.4971694946289063,6.668571472167969,2.6392898559570313,0.6632003784179688,0.9519119262695313,1.7711105346679688,0.6887893676757813,0.367156982421875,30.8072509765625,16.437103271484375,0.8013458251953125,0.520416259765625,70.02965545654297,1.14202880859375,2.0746383666992188,1.3304443359375,1.0756988525390625,0.378631591796875,0.9344558715820313,0.4009246826171875,0.7676849365234375,8188,240,19220,42,0,33514618880,35903139840,11528892416,0
200,1772138247131,62380.39724731445,5175,0,0.34999999999999987,637748.1084289551,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,13.305000305175781,30.299362182617188,6.258941650390625,6.368797302246094,7.22332763671875,6.2727203369140625,2.3674468994140625,5.3480377197265625,1.4795074462890625,2.869537353515625,2.1062393188476563,0.32976531982421875,38.664093017578125,0.6390151977539063,0.7843246459960938,0.24877166748046875,0.10820770263671875,0.7728347778320313,1.0023880004882813,29.03582000732422,15.307273864746094,0.47922515869140625,0.49834442138671875,40.783363342285156,0.45320892333984375,2.4987258911132813,2.2068557739257813,3.7885284423828125,2.7619247436523438,0.5794906616210938,0.22914886474609375,1.881134033203125,8188,240,19141,42,0,33514618880,35903139840,11509067776,0
199,1772138247332,62381.97300720215,5150,0,0.3687499999999999,637757.8703918457,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,15.147605895996094,70.52897644042969,5.055000305175781,8.87420654296875,7.957389831542969,11.32965087890625,3.8424453735351563,3.8103713989257813,1.0560836791992188,0.7538528442382813,0.5673446655273438,0.1861572265625,13.234115600585938,0.46329498291015625,0.385833740234375,0.48868560791015625,0.3280181884765625,0.5907440185546875,0.5993194580078125,7.0628662109375,9.496421813964844,0.13008880615234375,0.11008453369140625,35.325218200683594,0.727020263671875,0.9433517456054688,4.0301971435546875,4.002464294433594,2.60150146484375,1.634307861328125,1.0167770385742188,1.0950393676757813,8188,240,19141,42,0,33514618880,35903139840,11539689472,0
199,1772138247532,34632.89001464844,5275,0,0.30000000000000004,637766.3337860107,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,49.470558166503906,20.585830688476563,0.8265838623046875,3.4888381958007813,1.4473495483398438,4.40179443359375,0.26879119873046875,0.672760009765625,1.3145828247070313,3.0533218383789063,2.7949295043945313,0.731597900390625,26.488616943359375,1.768890380859375,0.604278564453125,0.24224853515625,0.44281005859375,0.529388427734375,0.3796234130859375,42.520233154296875,13.276077270507813,0.40306854248046875,0.20391082763671875,20.637771606445313,0.07483673095703125,0.077484130859375,0.14327239990234375,0.1129302978515625,0.26729583740234375,0.19831085205078125,0.12812042236328125,0.07738494873046875,8188,240,19141,42,0,33514618880,35903139840,11567054848,0
200,1772138247732,64409.99118041992,5150,0,0.35624999999999996,637774.3916931152,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,5.893898010253906,21.943069458007813,0.32796478271484375,3.4400711059570313,1.5966339111328125,4.250083923339844,0.16323089599609375,1.0598068237304688,1.3001556396484375,0.6343841552734375,0.5152359008789063,0.20806121826171875,0.7613296508789063,0.47275543212890625,0.25994110107421875,0.4220733642578125,0.01059722900390625,0.39593505859375,0.396881103515625,46.29049301147461,5.543296813964844,0.52093505859375,0.7814712524414063,83.41500091552734,0.03763580322265625,0.19826507568359375,0.147735595703125,0.2085113525390625,0.12725067138671875,0.05462646484375,0.00439453125,0.0615234375,8188,240,19226,42,0,33514618880,35903139840,11625570304,0
200,1772138247932,64410.700592041016,5125,0,0.36250000000000004,637782.5753173828,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,67.77606201171875,32.30751037597656,1.509368896484375,5.32855224609375,2.4581069946289063,3.7705078125,1.348785400390625,1.1227569580078125,0.505279541015625,0.4471435546875,0.886962890625,0.7644119262695313,3.2943954467773438,0.7342529296875,0.6487350463867188,1.5547103881835938,0.7905502319335938,0.43624114990234375,0.5684967041015625,40.777645111083984,6.4838104248046875,0.4853668212890625,0.42279815673828125,26.114593505859375,0.6705856323242188,0.6129989624023438,0.5432052612304688,0.6909942626953125,0.6241912841796875,0.7296676635742188,1.0235519409179688,0.6754150390625,8188,240,19226,42,0,33514618880,35903139840,11628847104,0
