Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1772132500612,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,12.443916320800781,0.0477752685546875,0.09275054931640625,0.03041839599609375,1.3800048828125,1.4046401977539063,0.5107345581054688,0.151092529296875,1.2320556640625,0.03006744384765625,0.03002166748046875,0.02996826171875,4.619140625,0.03914642333984375,46.71892547607422,0.03305816650390625,92.0317153930664,0.03924560546875,1.390228271484375,0.03057098388671875,0,8151,341,9677,46,0,165110.314453125,91312.21716308594,623.7452392578125,34053414912,2147483648,8021037056,0
199,1772132500812,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,25.360321044921875,0,0.165130615234375,0.0034942626953125,1.0657730102539063,0.499847412109375,0.2717742919921875,0.21303558349609375,1.1744155883789063,0.00504302978515625,0,0,12.092155456542969,0,73.21875762939453,0,77.72640991210938,0,1.1945953369140625,0.00354766845703125,0,8151,341,8534,46,0,165117.46282958984,91317.60339355469,623.7452392578125,34053414912,2147483648,8054284288,0
199,1772132501012,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,13.259178161621094,0.04868316650390625,0.2960052490234375,0.0382843017578125,0.9946746826171875,0.7257614135742188,0.6935195922851563,0.27506256103515625,1.306365966796875,0.14835357666015625,0.14569854736328125,1.803955078125,5.8387298583984375,0.0409393310546875,48.21916198730469,0.11176300048828125,80.11565399169922,0.04628753662109375,0.22742462158203125,0.0384368896484375,0,8151,341,8534,46,0,165124.1768798828,91322.78576660156,623.7452392578125,34053414912,2147483648,8057712640,0
200,1772132501212,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,15.141563415527344,0.15985107421875,0.199127197265625,0.14171600341796875,1.0658493041992188,0.6893310546875,0.31501007080078125,0.24175262451171875,1.8421783447265625,0.141510009765625,0.141510009765625,0.141510009765625,12.661872863769531,0.14846038818359375,64.87127685546875,0.14910888671875,70.06185913085938,0.1443634033203125,0.29521942138671875,0.14171600341796875,0,8151,341,8243,46,0,165130.8702392578,91327.75830078125,623.7452392578125,34053414912,2147483648,8078888960,0
200,1772132501412,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,37.63990020751953,0,12.731842041015625,0.0335845947265625,19.08019256591797,2.263031005859375,0.8998031616210938,0.46811676025390625,2.0098037719726563,0.38240814208984375,0.10649871826171875,0.09145355224609375,31.466407775878906,0,69.08806610107422,0.01844024658203125,64.91023254394531,0.02398681640625,10.083000183105469,0.03318023681640625,0,8151,341,8243,46,0,165138.35577392578,91333.38427734375,623.7452392578125,34053414912,2147483648,8040243200,0
200,1772132501613,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,6.6528472900390625,0.11209869384765625,0.2286376953125,0.103668212890625,0.8220596313476563,0.39496612548828125,0.2196044921875,0.29518890380859375,1.0240554809570313,0.17136383056640625,0.10321807861328125,0.103118896484375,5.247291564941406,0.104766845703125,41.03486251831055,0.1186370849609375,76.1978759765625,0.114990234375,1.5221405029296875,0.10376739501953125,0,8151,341,8243,46,0,165144.2176513672,91337.61407470703,623.7452392578125,34053414912,2147483648,8058814464,0
199,1772132501813,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,10.145156860351563,0,0,0,1.2719345092773438,0.46833038330078125,0.11940765380859375,0,1.2598419189453125,0,0,0,2.718109130859375,0,47.87532424926758,0,94.41218566894531,0,0,0,0,8151,341,8654,46,0,165149.98413085938,91341.60809326172,623.7452392578125,34053414912,2147483648,8077299712,0
200,1772132502013,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,31.532455444335938,0.29091644287109375,0.400177001953125,0.284332275390625,4.766822814941406,2.6028518676757813,0.7063751220703125,1.3356552124023438,3.2247390747070313,0.5228652954101563,0.33336639404296875,0.5272598266601563,16.05622100830078,0.30025482177734375,74.71758270263672,0.8426513671875,54.54323959350586,0.28447723388671875,5.426460266113281,0.298858642578125,0,8151,341,8654,46,0,165156.90313720703,91346.7886352539,623.7452392578125,34053414912,2147483648,8111833088,0
200,1772132502213,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,7.8353118896484375,0.0121307373046875,0.589141845703125,0.00339508056640625,2.4611740112304688,2.7877578735351563,0.9547576904296875,0.21494293212890625,4.8685455322265625,0.0208587646484375,0.048309326171875,0.00304412841796875,3.2682037353515625,0.00374603271484375,81.39448547363281,0.0169219970703125,35.78675079345703,0.01372528076171875,0.38582611083984375,0.0035400390625,0,8151,341,8410,46,0,165163.1610107422,91351.48181152344,623.7452392578125,34053414912,2147483648,8134397952,0
200,1772132502414,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,12.592826843261719,0.0593719482421875,0.3785552978515625,0.06381988525390625,5.96600341796875,5.6804046630859375,1.89892578125,1.1562271118164063,4.370994567871094,0.2783660888671875,0.035675048828125,0.03482818603515625,18.28790283203125,0.0737457275390625,77.50605010986328,0.05513763427734375,40.51601028442383,0.05348968505859375,10.520072937011719,0.073394775390625,0,8151,341,8410,46,0,165169.09857177734,91355.71118164063,623.7452392578125,34053414912,2147483648,8166473728,0
200,1772132502614,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,18.067710876464844,0.03833770751953125,0.0505828857421875,0.027740478515625,1.5163421630859375,1.8132858276367188,0.12371063232421875,0.0316925048828125,0.8027267456054688,0.0315399169921875,0.03148651123046875,0.0313873291015625,30.653518676757813,0.03813934326171875,49.68120574951172,0.03559112548828125,46.78448486328125,0.054779052734375,0.29285430908203125,0.02783966064453125,0,8151,341,8410,46,0,165174.74584960938,91359.58068847656,623.7452392578125,34053414912,2147483648,8179630080,0
200,1772132502815,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,4.946067810058594,0,0.30438995361328125,0,2.0920333862304688,1.0792999267578125,0.10012054443359375,9.525863647460938,3.1070175170898438,0.066162109375,0,0.6696090698242188,8.737846374511719,0,64.0960693359375,0.01689910888671875,22.367210388183594,0,0.8278579711914063,0,0,8151,341,8163,46,0,165179.97399902344,91363.35595703125,623.7452392578125,34053414912,2147483648,8139956224,0
199,1772132503016,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,1.06231689453125,0,0,0,0.7241287231445313,0.39780426025390625,0.068695068359375,0,0.4506988525390625,0,0,0.09885406494140625,0.7083282470703125,0,18.746963500976563,0,29.334434509277344,0,0,0,0,8151,341,8163,46,0,165183.05694580078,91364.80987548828,623.7452392578125,34053414912,2147483648,8139509760,0
199,1772132503216,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,3.573760986328125,0.2705841064453125,0.27013397216796875,0.2700347900390625,1.0263900756835938,1.2343902587890625,0.6997528076171875,0.4267730712890625,1.7490768432617188,0.3345184326171875,0.32065582275390625,0.2694854736328125,3.2552032470703125,0.27063751220703125,32.16302490234375,0.28215789794921875,31.824668884277344,0.369720458984375,3.8965530395507813,0.270233154296875,0,8151,341,8163,46,0,165187.3721923828,91367.38055419922,623.7452392578125,34053414912,2147483648,8140931072,0
200,1772132503416,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,1.3192901611328125,0.2855377197265625,0.2921295166015625,0.2921295166015625,2.5920791625976563,2.3851089477539063,3.1621475219726563,0.5329132080078125,1.2705459594726563,0.5023956298828125,0.3831787109375,0.34856414794921875,0.33118438720703125,0.28752899169921875,50.21873474121094,0.3243408203125,9.003089904785156,0.4486541748046875,0.29187774658203125,0.29187774658203125,0,8151,341,8055,46,0,165191.12103271484,91369.5482788086,623.7452392578125,34053414912,2147483648,8155873280,0
199,1772132503616,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,16.718589782714844,0.1609649658203125,0.43241119384765625,0.14565277099609375,2.0640869140625,3.5626983642578125,0.5328521728515625,0.3917388916015625,1.7852630615234375,0.14554595947265625,0.14550018310546875,0.14554595947265625,1.407745361328125,0.15218353271484375,78.58540344238281,0.152984619140625,50.65779113769531,0.31744384765625,0.40496063232421875,0.14565277099609375,0,8151,341,8055,46,0,165196.8930053711,91373.53338623047,623.7452392578125,34053414912,2147483648,8161509376,0
200,1772132503816,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,20.65819549560547,0.076080322265625,0.1846466064453125,0.06072998046875,0.7722320556640625,0.43492889404296875,0.6190261840820313,0.1215667724609375,1.7373123168945313,0.11191558837890625,0.15185546875,0.06058502197265625,33.44879913330078,0.072479248046875,92.5482406616211,0.06983184814453125,23.590469360351563,0.08272552490234375,1.2459030151367188,0.0681304931640625,0,8151,341,9316,46,0,165203.49249267578,91378.32904052734,623.7452392578125,34053414912,2147483648,8173932544,0
200,1772132504017,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,1.8641433715820313,0.0500335693359375,0.9397125244140625,0.0395965576171875,1.2543106079101563,0.7238311767578125,0.7566909790039063,0.1752777099609375,3.6888809204101563,0.1179046630859375,0.162841796875,0.33892059326171875,0.63079833984375,0.04055023193359375,66.04075622558594,0.04004669189453125,52.191627502441406,0.039947509765625,0.05342864990234375,0.0397491455078125,0,8151,341,9316,46,0,165207.85760498047,91381.02331542969,623.7452392578125,34053414912,2147483648,8162480128,0
112,1772132504217,1496,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1496,2600,1496,2600,2600,1496,2600,2600,11.012214660644531,0.0093231201171875,1.8070144653320313,0,0.47412109375,0.27197265625,0.19162750244140625,0.093963623046875,8.995216369628906,0.0070343017578125,0,0,9.325950622558594,0.00518798828125,75.8787841796875,0.00997161865234375,75.19851684570313,0.14678192138671875,1.077728271484375,0,0,8151,341,8219,46,0,165213.9171142578,91385.18347167969,623.7452392578125,34053414912,2147483648,8138227712,0
